名称,大类,中类,经度,纬度,省份,地级市,lon,lat,name,区县,type,operator,ports,place_type
特来电公共充电站,汽车相关,充电站,108.944886,34.177051,陕西省,西安市,108.944886,34.177051,特来电公共充电站,西安市,汽车相关 充电站,特来电,5,其他
云快充汽车公共充电站,汽车相关,充电站,108.945605,34.177275,陕西省,西安市,108.945605,34.177275,云快充汽车公共充电站,西安市,汽车相关 充电站,云快充,2,其他
小桔充电汽车公共充电站,汽车相关,充电站,108.945181,34.177215,陕西省,西安市,108.945181,34.177215,小桔充电汽车公共充电站,西安市,汽车相关 充电站,其他,8,其他
甲醇加注站,汽车相关,充电站,108.935847,34.186825,陕西省,西安市,108.935847,34.186825,甲醇加注站,西安市,汽车相关 充电站,其他,6,其他
星星充电南三环朱雀路公共充电站,汽车相关,充电站,108.936013,34.186741,陕西省,西安市,108.936013,34.186741,星星充电南三环朱雀路公共充电站,西安市,汽车相关 充电站,星星充电,8,其他
小桔充电汽车公共充电站,汽车相关,充电站,108.915394,34.198125999999995,陕西省,西安市,108.915394,34.198125999999995,小桔充电汽车公共充电站,西安市,汽车相关 充电站,其他,2,其他
观唐科技汽车公共充电站,汽车相关,充电站,108.963532,34.17229,陕西省,西安市,108.963532,34.17229,观唐科技汽车公共充电站,西安市,汽车相关 充电站,其他,4,其他
西咸能源曲江澜山公共充电站,汽车相关,充电站,108.963559,34.172113,陕西省,西安市,108.963559,34.172113,西咸能源曲江澜山公共充电站,西安市,汽车相关 充电站,其他,2,其他
观唐科技汽车公共充电站,汽车相关,充电站,108.963579,34.17221,陕西省,西安市,108.963579,34.17221,观唐科技汽车公共充电站,西安市,汽车相关 充电站,其他,7,其他
小桔充电,汽车相关,充电站,108.966806,34.172445999999994,陕西省,西安市,108.966806,34.172445999999994,小桔充电,西安市,汽车相关 充电站,其他,2,其他
云易公共充电站,汽车相关,充电站,108.968548,34.171536,陕西省,西安市,108.968548,34.171536,云易公共充电站,西安市,汽车相关 充电站,其他,2,其他
小桔充电汽车公共充电站,汽车相关,充电站,108.966533,34.172281000000005,陕西省,西安市,108.966533,34.172281000000005,小桔充电汽车公共充电站,西安市,汽车相关 充电站,其他,7,其他
汽车公共充电站,汽车相关,充电站,108.967083,34.180817,陕西省,西安市,108.967083,34.180817,汽车公共充电站,西安市,汽车相关 充电站,其他,5,其他
开迈斯汽车公共充电站,汽车相关,充电站,108.964667,34.182537,陕西省,西安市,108.964667,34.182537,开迈斯汽车公共充电站,西安市,汽车相关 充电站,其他,2,其他
特来电公共充电站,汽车相关,充电站,108.962895,34.197189,陕西省,西安市,108.962895,34.197189,特来电公共充电站,西安市,汽车相关 充电站,特来电,7,其他
特来电公共充电站,汽车相关,充电站,108.962927,34.197106999999995,陕西省,西安市,108.962927,34.197106999999995,特来电公共充电站,西安市,汽车相关 充电站,特来电,6,其他
依威能源汽车公共充电站,汽车相关,充电站,108.995025,34.196887,陕西省,西安市,108.995025,34.196887,依威能源汽车公共充电站,西安市,汽车相关 充电站,其他,4,其他
曲江服务站国家电网电动汽车充电站,汽车相关,充电站,108.980395,34.186688,陕西省,西安市,108.980395,34.186688,曲江服务站国家电网电动汽车充电站,西安市,汽车相关 充电站,国家电网,4,其他
曲江服务站国家电网电动汽车充电站,汽车相关,充电站,108.978336,34.187951,陕西省,西安市,108.978336,34.187951,曲江服务站国家电网电动汽车充电站,西安市,汽车相关 充电站,国家电网,2,其他
特斯拉超级公共充电站,汽车相关,充电站,108.988068,34.196429,陕西省,西安市,108.988068,34.196429,特斯拉超级公共充电站,西安市,汽车相关 充电站,特斯拉,5,其他
万马爱充汽车公共充电站,汽车相关,充电站,108.985785,34.210682,陕西省,西安市,108.985785,34.210682,万马爱充汽车公共充电站,西安市,汽车相关 充电站,其他,5,其他
万马爱充汽车公共充电站,汽车相关,充电站,108.985264,34.212309000000005,陕西省,西安市,108.985264,34.212309000000005,万马爱充汽车公共充电站,西安市,汽车相关 充电站,其他,6,其他
汽车公共充电站,汽车相关,充电站,108.997139,34.207351,陕西省,西安市,108.997139,34.207351,汽车公共充电站,西安市,汽车相关 充电站,其他,2,其他
特来电公共充电站,汽车相关,充电站,108.991408,34.209450000000004,陕西省,西安市,108.991408,34.209450000000004,特来电公共充电站,西安市,汽车相关 充电站,特来电,4,其他
西安常效新能源汽车公共充电站,汽车相关,充电站,108.987835,34.22151,陕西省,西安市,108.987835,34.22151,西安常效新能源汽车公共充电站,西安市,汽车相关 充电站,其他,5,其他
西安秦和汽车公共充电站,汽车相关,充电站,108.978083,34.22431,陕西省,西安市,108.978083,34.22431,西安秦和汽车公共充电站,西安市,汽车相关 充电站,其他,2,其他
观音庙村电动车集中公共充电站,汽车相关,充电站,108.978314,34.226271000000004,陕西省,西安市,108.978314,34.226271000000004,观音庙村电动车集中公共充电站,西安市,汽车相关 充电站,其他,8,其他
特斯拉汽车公共充电站,汽车相关,充电站,108.962899,34.205237000000004,陕西省,西安市,108.962899,34.205237000000004,特斯拉汽车公共充电站,西安市,汽车相关 充电站,特斯拉,5,其他
惠宾宾馆汽车公共充电站,汽车相关,充电站,108.96387,34.201487,陕西省,西安市,108.96387,34.201487,惠宾宾馆汽车公共充电站,西安市,汽车相关 充电站,其他,7,其他
特来电公共充电站,汽车相关,充电站,108.965848,34.199144999999994,陕西省,西安市,108.965848,34.199144999999994,特来电公共充电站,西安市,汽车相关 充电站,特来电,8,其他
蔚来银泰百货西安曲江店汽车公共充电站,汽车相关,充电站,108.962922,34.205285,陕西省,西安市,108.962922,34.205285,蔚来银泰百货西安曲江店汽车公共充电站,西安市,汽车相关 充电站,蔚来,5,其他
云快充汽车公共充电站,汽车相关,充电站,108.966939,34.237086,陕西省,西安市,108.966939,34.237086,云快充汽车公共充电站,西安市,汽车相关 充电站,云快充,4,其他
云快充公共充电站,汽车相关,充电站,108.966159,34.23826,陕西省,西安市,108.966159,34.23826,云快充公共充电站,西安市,汽车相关 充电站,云快充,3,其他
王家村一组电动自行车智能公共充电站,生活服务,其他,108.986978,34.231913,陕西省,西安市,108.986978,34.231913,王家村一组电动自行车智能公共充电站,西安市,生活服务 其他,其他,8,其他
西安延长壳牌南二环沙坡公共充电站,汽车相关,充电站,108.994831,34.243072,陕西省,西安市,108.994831,34.243072,西安延长壳牌南二环沙坡公共充电站,西安市,汽车相关 充电站,其他,6,其他
小桔充电汽车公共充电站,汽车相关,充电站,108.994914,34.243182000000004,陕西省,西安市,108.994914,34.243182000000004,小桔充电汽车公共充电站,西安市,汽车相关 充电站,其他,6,其他
国网沙坡汽车公共充电站,汽车相关,充电站,108.992551,34.242086,陕西省,西安市,108.992551,34.242086,国网沙坡汽车公共充电站,西安市,汽车相关 充电站,国家电网,4,其他
依威能源汽车公共充电站,汽车相关,充电站,108.978284,34.250072,陕西省,西安市,108.978284,34.250072,依威能源汽车公共充电站,西安市,汽车相关 充电站,其他,5,其他
快来充汽车公共充电站,汽车相关,充电站,108.981992,34.250369,陕西省,西安市,108.981992,34.250369,快来充汽车公共充电站,西安市,汽车相关 充电站,其他,2,其他
陕西隆兴源新能源汽车公共充电站,汽车相关,充电站,108.994891,34.289824,陕西省,西安市,108.994891,34.289824,陕西隆兴源新能源汽车公共充电站,西安市,汽车相关 充电站,其他,5,其他
星星充电汽车公共充电站,汽车相关,充电站,108.992944,34.289795,陕西省,西安市,108.992944,34.289795,星星充电汽车公共充电站,西安市,汽车相关 充电站,星星充电,4,其他
星星充电汽车公共充电站,汽车相关,充电站,108.992967,34.289733000000005,陕西省,西安市,108.992967,34.289733000000005,星星充电汽车公共充电站,西安市,汽车相关 充电站,星星充电,6,其他
ZEEKR Power西安陕建安装商业大厦超充站,汽车相关,充电站,108.9383,34.243163,陕西省,西安市,108.9383,34.243163,ZEEKR Power西安陕建安装商业大厦超充站,西安市,汽车相关 充电站,其他,5,其他
特来电公共充电站,汽车相关,充电站,108.942455,34.243784,陕西省,西安市,108.942455,34.243784,特来电公共充电站,西安市,汽车相关 充电站,特来电,6,其他
特来电公共充电站,汽车相关,充电站,108.939491,34.238279000000006,陕西省,西安市,108.939491,34.238279000000006,特来电公共充电站,西安市,汽车相关 充电站,特来电,8,其他
星星充电汽车公共充电站,汽车相关,充电站,108.940979,34.242598,陕西省,西安市,108.940979,34.242598,星星充电汽车公共充电站,西安市,汽车相关 充电站,星星充电,2,其他
小桔充电汽车公共充电站,汽车相关,充电站,108.941459,34.243689,陕西省,西安市,108.941459,34.243689,小桔充电汽车公共充电站,西安市,汽车相关 充电站,其他,8,其他
依威能源汽车公共充电站,汽车相关,充电站,108.930047,34.281558000000004,陕西省,西安市,108.930047,34.281558000000004,依威能源汽车公共充电站,西安市,汽车相关 充电站,其他,6,其他
汽车公共充电站,汽车相关,充电站,108.999859,34.186809,陕西省,西安市,108.999859,34.186809,汽车公共充电站,西安市,汽车相关 充电站,其他,6,其他
民政曲江小区电动汽车公共充电站,汽车相关,充电站,109.004987,34.204946,陕西省,西安市,109.004987,34.204946,民政曲江小区电动汽车公共充电站,西安市,汽车相关 充电站,其他,3,其他
依威能源汽车公共充电站,汽车相关,充电站,109.005037,34.204919000000004,陕西省,西安市,109.005037,34.204919000000004,依威能源汽车公共充电站,西安市,汽车相关 充电站,其他,3,其他
星星充电汽车公共充电站,汽车相关,充电站,109.010248,34.201464,陕西省,西安市,109.010248,34.201464,星星充电汽车公共充电站,西安市,汽车相关 充电站,星星充电,8,其他
小桔充电汽车公共充电站,汽车相关,充电站,109.018094,34.215808,陕西省,西安市,109.018094,34.215808,小桔充电汽车公共充电站,西安市,汽车相关 充电站,其他,7,其他
和众城阅公共充电站,汽车相关,充电站,109.010587,34.214133,陕西省,西安市,109.010587,34.214133,和众城阅公共充电站,西安市,汽车相关 充电站,其他,8,其他
特来电公共充电站,汽车相关,充电站,109.064103,34.250544,陕西省,西安市,109.064103,34.250544,特来电公共充电站,西安市,汽车相关 充电站,特来电,3,其他
特来电公共充电站,汽车相关,充电站,109.062981,34.250346,陕西省,西安市,109.062981,34.250346,特来电公共充电站,西安市,汽车相关 充电站,特来电,6,其他
依威能源公共充电站,汽车相关,充电站,109.063346,34.2519,陕西省,西安市,109.063346,34.2519,依威能源公共充电站,西安市,汽车相关 充电站,其他,4,其他
依威能源汽车公共充电站,汽车相关,充电站,109.063276,34.251953,陕西省,西安市,109.063276,34.251953,依威能源汽车公共充电站,西安市,汽车相关 充电站,其他,8,其他
依威能源汽车公共充电站,汽车相关,充电站,109.058042,34.253123,陕西省,西安市,109.058042,34.253123,依威能源汽车公共充电站,西安市,汽车相关 充电站,其他,6,其他
特来电公共充电站,汽车相关,充电站,109.04598,34.246624000000004,陕西省,西安市,109.04598,34.246624000000004,特来电公共充电站,西安市,汽车相关 充电站,特来电,4,其他
汽车公共充电站,汽车相关,充电站,109.046015,34.246559000000005,陕西省,西安市,109.046015,34.246559000000005,汽车公共充电站,西安市,汽车相关 充电站,其他,4,其他
星星充电品牌联营站,汽车相关,充电站,109.047087,34.246894,陕西省,西安市,109.047087,34.246894,星星充电品牌联营站,西安市,汽车相关 充电站,星星充电,3,其他
星星公共充电站,汽车相关,充电站,109.047687,34.246506000000004,陕西省,西安市,109.047687,34.246506000000004,星星公共充电站,西安市,汽车相关 充电站,其他,8,其他
西安寰宇澄天田家湾公共充电站,汽车相关,充电站,109.045979,34.246583,陕西省,西安市,109.045979,34.246583,西安寰宇澄天田家湾公共充电站,西安市,汽车相关 充电站,其他,5,其他
